,Label
34438,5
30666,5
7646,0
13076,1
19655,2
13591,1
5885,0
12891,1
12754,1
18918,2
32479,5
33335,5
11757,1
18011,2
10453,1
19031,2
34450,5
24138,3
9633,1
13,0
10811,1
36526,5
17407,1
24162,3
33926,5
5678,0
1493,0
14994,1
4189,0
22595,2
11717,1
30941,5
2822,0
20551,2
34697,5
32345,5
13117,1
16128,1
21384,2
3846,0
453,0
2425,0
6435,0
35787,5
11628,1
21861,2
2889,0
19830,2
1266,0
22560,2
29069,5
3307,0
22631,2
27486,3
29270,5
285,0
35826,5
490,0
36557,5
13815,1
29003,5
26662,3
31740,5
22766,2
29382,5
9748,1
30103,5
12127,1
8830,0
22851,2
22891,2
1822,0
2893,0
14090,1
23073,2
2061,0
2859,0
15790,1
32796,5
15858,1
24834,3
23163,4
171,0
1798,0
28622,5
10810,1
3765,0
19841,2
4587,0
2240,0
6833,0
3397,0
11795,1
18164,2
24022,4
8294,0
15467,1
32018,5
20943,2
3999,0
27985,5
6077,0
8903,0
1767,0
19968,2
13829,1
31686,5
34732,5
16118,1
36940,5
14489,1
33069,5
5562,0
31569,5
27964,5
32909,5
26565,3
30793,5
5299,0
30963,5
6531,0
28876,5
10986,1
15037,1
21984,2
30849,5
4314,0
5637,0
16172,1
24197,3
8794,0
5371,0
4621,0
14393,1
26572,3
1535,0
8498,0
15398,1
8620,0
15227,1
9428,1
34259,5
17111,1
18922,2
23901,4
18531,2
15995,1
1107,0
33686,5
20320,2
28236,5
21017,2
25068,3
13795,1
29612,5
3407,0
2699,0
33061,5
26566,3
1253,0
33330,5
18394,2
95,0
11368,1
5146,0
14731,1
11367,1
10728,1
28079,5
7779,0
24890,3
36719,5
31954,5
35444,5
31272,5
11794,1
13372,1
21212,2
26163,3
36799,5
4427,0
12024,1
22032,2
5836,0
9664,1
35320,5
12015,1
18380,2
5850,0
23349,4
25132,3
648,0
21656,2
30875,5
2591,0
13959,1
26047,3
29523,5
17460,1
29625,5
8980,0
4459,0
10751,1
13479,1
1745,0
12456,1
16587,1
2626,0
28184,5
27334,3
13585,1
104,0
12723,1
36543,5
17374,1
25393,3
13784,1
25234,3
5425,0
18707,2
36663,5
20922,2
27376,3
31478,5
22754,2
36054,5
20733,2
15979,1
29823,5
30409,5
15748,1
25354,3
14907,1
1486,0
15106,1
13513,1
22684,2
37230,5
12788,1
726,0
15854,1
22171,2
4096,0
11298,1
1582,0
25366,3
29690,5
28698,5
37067,5
27861,3
12795,1
26712,3
15017,1
30352,5
26352,3
28843,5
19089,2
20097,2
28348,5
12067,1
8438,0
25648,3
10670,1
29897,5
1548,0
7162,0
5038,0
3938,0
8680,0
20584,2
5733,0
24216,3
5835,0
31812,5
10253,1
35766,5
33417,5
21143,2
23195,4
23745,4
37232,5
12977,1
4743,0
34435,5
16060,1
1184,0
5171,0
25114,3
30766,5
383,0
4641,0
27014,3
13646,1
35715,5
27872,3
15610,1
24190,3
26118,3
14633,1
11151,1
26920,3
24146,3
13411,1
37314,5
6535,0
27426,3
24539,3
14603,1
4279,0
26203,3
30428,5
813,0
7600,0
19156,2
3242,0
30079,5
27899,3
33502,5
22019,2
8836,0
25152,3
36414,5
3003,0
15546,1
29260,5
21730,2
30392,5
20741,2
18648,2
5477,0
19558,2
26282,3
25381,3
20322,2
10168,1
30031,5
6200,0
27074,3
4715,0
1288,0
11487,1
33843,5
36235,5
14588,1
363,0
35185,5
23098,2
23054,2
10969,1
36014,5
34747,5
10376,1
3235,0
7689,0
211,0
34672,5
21108,2
29082,5
9674,1
30375,5
21580,2
19478,2
35453,5
35963,5
646,0
36597,5
10389,1
35795,5
30021,5
31063,5
16277,1
10466,1
10334,1
34907,5
8803,0
32961,5
33560,5
4569,0
26304,3
1684,0
7909,0
20290,2
18128,2
4586,0
18911,2
9536,1
11297,1
7176,0
3041,0
21561,2
21708,2
228,0
14541,1
6955,0
34547,5
1998,0
17968,2
35104,5
14498,1
2765,0
17369,1
36406,5
5851,0
14790,1
36918,5
24736,3
20746,2
11349,1
12552,1
27552,3
21916,2
30432,5
14150,1
4988,0
36654,5
26310,3
32903,5
20004,2
21797,2
27047,3
21302,2
32191,5
30380,5
5649,0
21673,2
108,0
21798,2
7797,0
715,0
1539,0
10161,1
9097,1
16550,1
22656,2
13545,1
14504,1
17445,1
28608,5
17946,2
12623,1
3289,0
13256,1
34610,5
12298,1
5403,0
13855,1
25222,3
28083,5
18467,2
19924,2
36796,5
5314,0
22238,2
14274,1
24543,3
28542,5
37054,5
26489,3
29462,5
668,0
17734,2
22201,2
18976,2
19714,2
19304,2
35423,5
31993,5
18958,2
3513,0
10804,1
4077,0
26682,3
10881,1
11768,1
5645,0
26061,3
34738,5
32691,5
14359,1
19949,2
10565,1
14639,1
9307,1
25625,3
31501,5
1280,0
563,0
15870,1
27458,3
17880,2
31088,5
37364,5
4167,0
32314,5
14723,1
24225,3
17325,1
10578,1
22288,2
10135,1
37398,5
22822,2
34847,5
29891,5
35965,5
33967,5
37292,5
18464,2
33952,5
35928,5
35887,5
33398,5
26345,3
3593,0
14192,1
4729,0
26519,3
34289,5
35975,5
26384,3
22411,2
24613,3
29705,5
35914,5
8559,0
19660,2
33193,5
32081,5
23868,4
8232,0
25296,3
11178,1
20602,2
22130,2
12090,1
1853,0
11351,1
36112,5
7625,0
19539,2
21972,2
29217,5
21785,2
31855,5
36621,5
26693,3
23316,4
26478,3
8583,0
1709,0
6565,0
19279,2
1420,0
7124,0
20078,2
471,0
35323,5
33504,5
1410,0
30218,5
25852,3
120,0
1313,0
34976,5
30887,5
25351,3
11481,1
9681,1
22986,2
32374,5
15257,1
26851,3
956,0
10396,1
1144,0
23781,4
8435,0
4590,0
20123,2
10562,1
3575,0
32492,5
15529,1
11174,1
13955,1
12581,1
29251,5
9598,1
12072,1
1491,0
36864,5
6420,0
27953,5
9015,0
27644,3
31204,5
34710,5
21336,2
33334,5
9225,1
6365,0
25411,3
14293,1
7979,0
12813,1
11700,1
7061,0
20824,2
27066,3
7865,0
28755,5
32719,5
33814,5
22205,2
33236,5
11447,1
17828,2
22319,2
365,0
28353,5
8798,0
34184,5
31546,5
35846,5
9042,0
34572,5
35680,5
16825,1
12915,1
29150,5
4465,0
9471,1
18392,2
11375,1
4533,0
30746,5
35457,5
33384,5
13521,1
28136,5
26589,3
423,0
15385,1
15316,1
25191,3
6453,0
10159,1
2993,0
25850,3
1445,0
30171,5
30433,5
29214,5
11569,1
3322,0
26052,3
26213,3
18981,2
8742,0
6440,0
9457,1
31229,5
24298,3
30207,5
34128,5
34854,5
19887,2
1389,0
5730,0
26907,3
7142,0
8615,0
28163,5
26241,3
3405,0
5932,0
1110,0
15367,1
12097,1
2136,0
17752,2
9147,1
35151,5
5860,0
14140,1
6350,0
37298,5
30190,5
6816,0
8558,0
13406,1
11134,1
23516,4
10910,1
6811,0
2928,0
32039,5
2410,0
1803,0
16397,1
34347,5
15545,1
19216,2
3084,0
31737,5
5887,0
34868,5
11050,1
12103,1
1125,0
25931,3
23320,4
21958,2
28447,5
33121,5
4594,0
31071,5
29776,5
14661,1
8536,0
30935,5
21597,2
16839,1
35054,5
11763,1
12074,1
34258,5
2725,0
6000,0
34173,5
34925,5
21273,2
213,0
1703,0
24443,3
31656,5
11395,1
24500,3
34885,5
1058,0
8128,0
15318,1
21818,2
26303,3
523,0
27132,3
24338,3
16050,1
29599,5
20630,2
30162,5
868,0
24570,3
37221,5
29475,5
16018,1
31743,5
35067,5
21254,2
5673,0
23190,4
3450,0
22196,2
11032,1
30632,5
21319,2
34499,5
19652,2
7173,0
20870,2
35045,5
21267,2
32705,5
7102,0
36490,5
33406,5
35012,5
26546,3
922,0
26503,3
6899,0
8872,0
11508,1
26401,3
18614,2
8677,0
10496,1
3702,0
36107,5
10613,1
27086,3
32821,5
25842,3
5020,0
21900,2
11049,1
37380,5
10111,1
36097,5
8502,0
25129,3
27730,3
29480,5
7271,0
7608,0
16738,1
34993,5
2219,0
15777,1
13315,1
12801,1
26229,3
1898,0
10275,1
23335,4
21682,2
33168,5
25198,3
7853,0
15941,1
16269,1
34531,5
35370,5
4210,0
25228,3
10643,1
23869,4
18792,2
36306,5
19809,2
25615,3
25325,3
20888,2
37167,5
28653,5
33845,5
784,0
31124,5
33258,5
22392,2
15792,1
19805,2
9448,1
37238,5
26575,3
10678,1
2809,0
21607,2
13675,1
19105,2
14593,1
2523,0
3823,0
25809,3
35987,5
4163,0
29867,5
3579,0
28331,5
19,0
32070,5
25686,3
4181,0
33016,5
36393,5
16341,1
1335,0
13941,1
25288,3
11517,1
5026,0
17193,1
13258,1
3592,0
25300,3
36775,5
27966,5
33269,5
12597,1
30947,5
32478,5
24403,3
16300,1
23932,4
11798,1
31362,5
19325,2
22079,2
34954,5
14160,1
29040,5
34344,5
20186,2
14957,1
24015,4
9191,1
3836,0
8618,0
17583,2
4844,0
9089,1
26410,3
4781,0
36460,5
7207,0
14539,1
1009,0
18171,2
17796,2
10276,1
10949,1
7524,0
13364,1
3500,0
30283,5
20608,2
5117,0
34407,5
21942,2
7334,0
3495,0
31434,5
28154,5
28546,5
21712,2
22496,2
27851,3
2116,0
30918,5
2624,0
13436,1
31289,5
28758,5
6262,0
26420,3
8374,0
12670,1
2844,0
30159,5
7339,0
5791,0
647,0
28143,5
2254,0
31104,5
6182,0
22254,2
2969,0
25240,3
358,0
37248,5
10264,1
2979,0
20049,2
34813,5
13342,1
24504,3
16866,1
19777,2
25287,3
13366,1
21046,2
19200,2
26535,3
14176,1
29836,5
31419,5
37279,5
21003,2
20995,2
14906,1
11688,1
22010,2
16805,1
12675,1
32503,5
2960,0
22504,2
25343,3
11940,1
6587,0
35950,5
12248,1
30567,5
34172,5
34217,5
33625,5
11393,1
24616,3
3917,0
7447,0
29597,5
6280,0
31609,5
24025,4
2651,0
30784,5
29421,5
11513,1
20077,2
23560,4
25630,3
7047,0
20853,2
26098,3
12975,1
27753,3
10142,1
197,0
23269,4
765,0
17056,1
3489,0
3969,0
3229,0
16078,1
35333,5
19226,2
24201,3
16999,1
29556,5
23217,4
12171,1
7742,0
25170,3
9148,1
24431,3
853,0
15123,1
4010,0
14187,1
16862,1
37286,5
25194,3
24300,3
17708,2
14247,1
10786,1
23601,4
25481,3
25455,3
5199,0
11630,1
13636,1
15978,1
24350,3
12259,1
16715,1
11256,1
29456,5
13011,1
9292,1
37017,5
33358,5
1488,0
18185,2
30653,5
32133,5
28784,5
12380,1
11669,1
27616,3
15289,1
30615,5
23201,4
21444,2
4489,0
16900,1
37288,5
29063,5
23420,4
19417,2
19075,2
20899,2
23898,4
21653,2
24294,3
30758,5
3371,0
31858,5
946,0
10658,1
21168,2
34073,5
20769,2
9152,1
23755,4
20446,2
8665,0
21819,2
16445,1
4928,0
32656,5
13972,1
17318,1
27652,3
28262,5
35970,5
23046,2
19896,2
21070,2
20060,2
25720,3
28808,5
13701,1
20270,2
24253,3
515,0
2344,0
29259,5
15541,1
25142,3
5478,0
35864,5
24587,3
8181,0
10226,1
32787,5
29622,5
4292,0
26858,3
4331,0
6845,0
4417,0
22646,2
34768,5
30636,5
29577,5
9831,1
25632,3
2370,0
11577,1
4675,0
16263,1
9456,1
28786,5
30822,5
13148,1
34913,5
28479,5
17574,2
15602,1
943,0
32325,5
28289,5
4322,0
17941,2
20497,2
6708,0
30958,5
27830,3
9921,1
11197,1
4514,0
28373,5
33830,5
25526,3
8765,0
23100,2
18924,2
6124,0
3475,0
37146,5
288,0
8669,0
34068,5
22338,2
30962,5
5383,0
32102,5
23119,4
15196,1
23652,4
30447,5
13470,1
23193,4
4023,0
9588,1
31600,5
25233,3
35849,5
33606,5
27319,3
30891,5
4961,0
23821,4
19290,2
28787,5
12537,1
14807,1
9305,1
24881,3
35035,5
9289,1
10343,1
15176,1
30145,5
11390,1
31030,5
3561,0
32178,5
20589,2
33549,5
26021,3
6359,0
13909,1
8284,0
34792,5
391,0
3867,0
27062,3
26142,3
28906,5
8797,0
19746,2
35143,5
3031,0
16301,1
3868,0
7736,0
35646,5
25179,3
25845,3
8032,0
17043,1
32292,5
21300,2
19132,2
13408,1
8489,0
6779,0
6463,0
2492,0
35774,5
31588,5
26397,3
34378,5
389,0
16156,1
30635,5
32726,5
7464,0
15860,1
8197,0
7547,0
5311,0
26733,3
16967,1
14704,1
3058,0
35266,5
21763,2
37341,5
22971,2
34487,5
12952,1
7234,0
21123,2
4666,0
14787,1
31917,5
29742,5
16079,1
3107,0
7517,0
6506,0
24132,4
34386,5
7130,0
2771,0
10,0
6276,0
34843,5
26514,3
24908,3
30291,5
14621,1
32928,5
8651,0
19583,2
32946,5
26226,3
25082,3
22815,2
24127,4
7509,0
12139,1
9240,1
30545,5
28603,5
30969,5
13037,1
18941,2
26690,3
9986,1
12507,1
9434,1
26412,3
835,0
33332,5
15080,1
12884,1
4854,0
6026,0
24024,4
6159,0
11391,1
15471,1
26338,3
22916,2
36833,5
24262,3
34645,5
24895,3
33550,5
17558,2
20974,2
12058,1
18823,2
25650,3
18881,2
15303,1
1436,0
4146,0
16308,1
1612,0
1945,0
35907,5
24101,4
15527,1
8591,0
23528,4
19076,2
21034,2
31084,5
4998,0
8219,0
23944,4
17598,2
656,0
14981,1
23883,4
33652,5
8973,0
28446,5
17606,2
386,0
6267,0
32896,5
4505,0
34219,5
15158,1
20841,2
336,0
32106,5
4335,0
7888,0
29098,5
10958,1
31536,5
7073,0
25899,3
21811,2
20466,2
3288,0
5015,0
32683,5
1287,0
1987,0
9766,1
8958,0
25535,3
16455,1
20761,2
21814,2
24745,3
30518,5
6251,0
7816,0
9534,1
18279,2
11439,1
32865,5
7987,0
10239,1
33951,5
9731,1
7784,0
27320,3
35751,5
9420,1
11230,1
16700,1
24708,3
34538,5
27242,3
26070,3
12395,1
26761,3
7931,0
11867,1
36485,5
4973,0
33827,5
5531,0
24214,3
3541,0
33637,5
35758,5
13422,1
8895,0
33896,5
13182,1
28576,5
12161,1
13487,1
34671,5
19679,2
36841,5
14812,1
4471,0
30794,5
29345,5
2722,0
11950,1
17324,1
28075,5
28517,5
24135,4
18835,2
13001,1
9270,1
25711,3
15505,1
14697,1
18706,2
4875,0
37153,5
23798,4
8988,0
25285,3
8547,0
19125,2
32603,5
9146,1
22213,2
7780,0
3135,0
16809,1
17128,1
33454,5
20719,2
3462,0
36521,5
21715,2
24917,3
8504,0
11048,1
18055,2
27970,5
28339,5
29709,5
19064,2
7573,0
29178,5
17921,2
458,0
21593,2
6369,0
21435,2
33692,5
36307,5
18851,2
17781,2
4670,0
36067,5
21199,2
15498,1
9266,1
18507,2
35060,5
37062,5
24623,3
3843,0
26129,3
32850,5
7629,0
3463,0
3068,0
27749,3
27398,3
33800,5
14144,1
17344,1
3527,0
17956,2
14768,1
17254,1
19701,2
37169,5
330,0
6447,0
28119,5
19473,2
75,0
1713,0
3187,0
18993,2
33905,5
12998,1
9740,1
30141,5
889,0
10940,1
5400,0
11253,1
16877,1
27869,3
20549,2
7658,0
29985,5
10553,1
30288,5
22098,2
20590,2
3642,0
3764,0
33749,5
4227,0
34778,5
29566,5
15757,1
18179,2
1600,0
3340,0
24230,3
16386,1
32670,5
17058,1
25139,3
33479,5
24619,3
28341,5
21194,2
15983,1
13211,1
12528,1
17036,1
14215,1
17625,2
17054,1
15198,1
35943,5
27731,3
18565,2
5353,0
29038,5
5236,0
259,0
35075,5
26461,3
16362,1
5999,0
5310,0
163,0
33032,5
11556,1
24961,3
3773,0
14231,1
18720,2
2050,0
12560,1
3961,0
18767,2
29691,5
7428,0
18270,2
2273,0
11506,1
27384,3
25670,3
25308,3
23025,2
32271,5
24346,3
17348,1
24843,3
12548,1
30624,5
14445,1
32873,5
18855,2
33767,5
36394,5
30013,5
16309,1
24031,4
22499,2
21923,2
17541,2
10841,1
7013,0
12572,1
17436,1
36901,5
23702,4
1762,0
34064,5
20955,2
24480,3
21705,2
32836,5
2042,0
2863,0
6741,0
30227,5
31391,5
1660,0
11120,1
17932,2
6508,0
7665,0
9019,0
3627,0
16460,1
13346,1
20229,2
17944,2
22092,2
22639,2
6100,0
28825,5
10091,1
28059,5
35588,5
26524,3
5351,0
25676,3
23258,4
18313,2
10249,1
26487,3
24592,3
27410,3
9502,1
21177,2
22557,2
16139,1
6240,0
19712,2
1152,0
846,0
2781,0
10058,1
10732,1
32553,5
33670,5
35283,5
12339,1
15707,1
14494,1
10830,1
8689,0
32859,5
13102,1
5349,0
16359,1
37233,5
5994,0
17463,1
29522,5
33628,5
13090,1
22179,2
20052,2
5144,0
20715,2
14039,1
6094,0
23254,4
30483,5
35762,5
14473,1
30504,5
7555,0
30692,5
4952,0
6013,0
1935,0
5066,0
13842,1
27893,3
18896,2
31734,5
968,0
746,0
19198,2
36871,5
3920,0
18733,2
32185,5
972,0
32296,5
33187,5
11429,1
24987,3
14728,1
2258,0
14389,1
14804,1
37215,5
5005,0
8983,0
14848,1
5789,0
9839,1
8095,0
22951,2
33292,5
21423,2
32731,5
4466,0
14668,1
11092,1
21516,2
18087,2
32293,5
7147,0
2864,0
1311,0
29626,5
7295,0
33464,5
34715,5
26722,3
28667,5
20574,2
32667,5
32808,5
10024,1
28415,5
29386,5
2982,0
4550,0
4723,0
13010,1
18539,2
22939,2
12486,1
32371,5
1769,0
33449,5
4733,0
19269,2
23044,2
17086,1
1825,0
27181,3
31928,5
27030,3
1397,0
30077,5
4748,0
17673,2
35356,5
23504,4
13127,1
3134,0
8721,0
26785,3
20534,2
27273,3
5484,0
32653,5
11474,1
33705,5
35953,5
29856,5
34395,5
33522,5
106,0
711,0
25221,3
4177,0
564,0
24916,3
32359,5
15090,1
21135,2
6950,0
25546,3
7661,0
23208,4
16746,1
27025,3
35400,5
4722,0
33893,5
1348,0
21507,2
19854,2
22113,2
21795,2
24576,3
10709,1
21263,2
1268,0
28261,5
1323,0
20601,2
13272,1
20917,2
8205,0
10505,1
26340,3
24830,3
32019,5
4272,0
26186,3
4614,0
12013,1
8997,0
9047,0
31715,5
8333,0
5414,0
21538,2
10747,1
33283,5
3244,0
29871,5
18553,2
14598,1
12645,1
27598,3
43,0
24242,3
15926,1
30926,5
13126,1
19682,2
19756,2
33000,5
17352,1
24250,3
17739,2
32698,5
9654,1
14471,1
10010,1
31808,5
21904,2
36928,5
27947,5
25396,3
5878,0
32681,5
37387,5
28775,5
14955,1
12764,1
859,0
28780,5
18267,2
14289,1
18582,2
35087,5
15729,1
6515,0
21758,2
14774,1
26601,3
15852,1
36207,5
33356,5
4796,0
77,0
22888,2
19022,2
12957,1
3469,0
11977,1
18746,2
4215,0
18632,2
24639,3
4746,0
28932,5
27821,3
31918,5
7922,0
36179,5
31662,5
19614,2
11071,1
215,0
3819,0
16411,1
5250,0
10002,1
21956,2
8670,0
6781,0
28817,5
909,0
29702,5
4078,0
34140,5
17942,2
7531,0
10677,1
2289,0
26727,3
36085,5
16947,1
13209,1
12387,1
969,0
5308,0
32336,5
34356,5
20560,2
6911,0
31083,5
21203,2
27915,5
36421,5
14411,1
5123,0
21077,2
27962,5
13737,1
30242,5
997,0
36852,5
367,0
504,0
33421,5
8106,0
35872,5
30139,5
26599,3
28720,5
34377,5
19172,2
27709,3
11118,1
5666,0
7399,0
12628,1
18068,2
11930,1
19620,2
11990,1
33582,5
17685,2
27841,3
9407,1
14703,1
25089,3
27632,3
18108,2
17584,2
35110,5
3301,0
1375,0
4570,0
11146,1
73,0
4933,0
8696,0
107,0
3477,0
35109,5
19513,2
19006,2
19163,2
30655,5
12569,1
6382,0
19610,2
8824,0
5522,0
33370,5
28065,5
4789,0
10107,1
23034,2
21293,2
30148,5
9350,1
2558,0
35609,5
6348,0
6334,0
14823,1
11998,1
12012,1
10484,1
12204,1
609,0
31293,5
19219,2
11423,1
31810,5
16979,1
25631,3
10348,1
34122,5
6238,0
26179,3
23471,4
7063,0
29968,5
16878,1
22085,2
23340,4
12747,1
12081,1
33071,5
36450,5
17060,1
4005,0
28670,5
25707,3
1549,0
34032,5
22377,2
4893,0
23050,2
34431,5
24159,3
7172,0
27500,3
6769,0
33112,5
22918,2
24299,3
9124,1
3962,0
8443,0
18967,2
24854,3
18101,2
2309,0
7696,0
26856,3
18307,2
25740,3
9566,1
23174,4
16712,1
32397,5
22596,2
19425,2
34730,5
31343,5
19656,2
36069,5
18166,2
22900,2
34619,5
22535,2
23040,2
32027,5
33552,5
10173,1
10179,1
36547,5
2945,0
6668,0
29755,5
21497,2
36019,5
3422,0
26265,3
25820,3
24812,3
28680,5
33308,5
32848,5
6306,0
19123,2
26827,3
30116,5
14134,1
20811,2
359,0
19851,2
11471,1
4223,0
10619,1
33525,5
29735,5
20570,2
21151,2
3275,0
966,0
30495,5
20925,2
8144,0
12933,1
1918,0
3621,0
19506,2
16787,1
32358,5
2688,0
36585,5
24509,3
6584,0
19319,2
15892,1
20913,2
10266,1
13816,1
12151,1
35509,5
33671,5
7963,0
20154,2
8008,0
36116,5
17756,2
27055,3
6852,0
24967,3
36456,5
15199,1
29910,5
27665,3
8250,0
8760,0
9965,1
32747,5
30107,5
16410,1
18281,2
31851,5
9818,1
17101,1
14036,1
33793,5
21068,2
442,0
34245,5
24638,3
21411,2
5830,0
2556,0
1099,0
29761,5
4870,0
22265,2
36063,5
7200,0
819,0
17134,1
9842,1
19726,2
16029,1
52,0
3704,0
36968,5
15627,1
21693,2
25793,3
32378,5
2312,0
12849,1
36373,5
30126,5
7644,0
55,0
3077,0
15304,1
35134,5
24263,3
27203,3
23157,4
19399,2
2096,0
12079,1
37117,5
31523,5
15347,1
7992,0
20318,2
10463,1
23763,4
32367,5
603,0
15165,1
29361,5
4868,0
19396,2
4564,0
29987,5
20043,2
9339,1
18070,2
6430,0
7208,0
9906,1
8025,0
3530,0
11531,1
28198,5
3278,0
5195,0
8318,0
28391,5
9371,1
16634,1
6429,0
15676,1
8829,0
24891,3
34372,5
27834,3
17310,1
36931,5
34895,5
4698,0
26925,3
21583,2
37235,5
13822,1
6076,0
24438,3
28601,5
16015,1
4440,0
37295,5
3377,0
29114,5
23185,4
2205,0
36370,5
16889,1
15581,1
16876,1
22728,2
14590,1
25348,3
28719,5
947,0
1929,0
26306,3
27823,3
35442,5
13773,1
15766,1
35796,5
24081,4
27625,3
14479,1
11137,1
14993,1
13333,1
33979,5
9444,1
1010,0
13218,1
27581,3
27251,3
20351,2
17644,2
10540,1
18269,2
128,0
37226,5
1054,0
35436,5
110,0
13393,1
14213,1
7758,0
9733,1
26604,3
34168,5
14343,1
6949,0
31086,5
35738,5
3703,0
19718,2
28035,5
23704,4
1263,0
21277,2
23739,4
23540,4
18493,2
31960,5
11836,1
34162,5
25606,3
22615,2
26433,3
24417,3
1512,0
30992,5
15956,1
30885,5
22972,2
2597,0
18681,2
37074,5
4081,0
884,0
7299,0
34169,5
30745,5
16723,1
33260,5
25241,3
22855,2
24533,3
30762,5
13278,1
10398,1
32907,5
36055,5
35390,5
11858,1
21729,2
27397,3
20404,2
14609,1
21272,2
33768,5
24365,3
2837,0
2881,0
35351,5
32811,5
447,0
26704,3
16654,1
4366,0
511,0
12820,1
9515,1
11063,1
3409,0
20747,2
20713,2
20477,2
31002,5
26563,3
6160,0
2845,0
4383,0
4829,0
32723,5
33280,5
24318,3
17194,1
10213,1
36347,5
6081,0
815,0
13116,1
11817,1
9338,1
279,0
2792,0
23805,4
7831,0
26874,3
21355,2
31091,5
32236,5
3901,0
30555,5
3454,0
24470,3
12019,1
19296,2
4835,0
17627,2
31562,5
9299,1
24703,3
28869,5
5674,0
5479,0
3441,0
34595,5
36270,5
2538,0
21298,2
4690,0
1779,0
6992,0
14306,1
16495,1
34526,5
23495,4
2469,0
31979,5
29837,5
17354,1
15424,1
1188,0
33237,5
2441,0
3504,0
24838,3
15727,1
10480,1
8913,0
26796,3
28499,5
3396,0
12660,1
8982,0
25007,3
31101,5
5046,0
15147,1
27660,3
4352,0
7659,0
32874,5
28327,5
22613,2
17610,2
18906,2
23723,4
7548,0
14767,1
33281,5
18109,2
19783,2
5774,0
26398,3
24992,3
17562,2
18348,2
1339,0
26547,3
30296,5
22329,2
22297,2
15443,1
28439,5
27218,3
13747,1
16243,1
22473,2
10975,1
25898,3
20118,2
30471,5
31397,5
8947,0
37330,5
32481,5
1588,0
30425,5
5000,0
20028,2
24726,3
2430,0
3216,0
14851,1
4356,0
3878,0
37160,5
15679,1
4090,0
1966,0
32843,5
37258,5
25977,3
26122,3
7463,0
35569,5
14941,1
27787,3
21066,2
20428,2
20350,2
10600,1
35979,5
19052,2
14920,1
27000,3
32869,5
29785,5
17870,2
15937,1
5042,0
34669,5
34026,5
25255,3
10350,1
21935,2
21004,2
22133,2
1175,0
35025,5
28718,5
18888,2
32270,5
15452,1
17332,1
23047,2
22922,2
37408,5
35736,5
6216,0
12236,1
2073,0
14074,1
833,0
36445,5
5241,0
9504,1
10602,1
4593,0
21672,2
19377,2
23845,4
34333,5
22494,2
19793,2
4248,0
18293,2
29542,5
15409,1
5735,0
24983,3
6149,0
21454,2
1677,0
29659,5
21855,2
31231,5
16074,1
24419,3
16639,1
7752,0
29951,5
11111,1
32282,5
22627,2
11133,1
8989,0
21395,2
9433,1
14809,1
33430,5
28457,5
8527,0
36568,5
7533,0
20295,2
1716,0
36182,5
21198,2
35560,5
33865,5
31802,5
15223,1
907,0
9820,1
1193,0
26460,3
17800,2
29827,5
35094,5
26720,3
16005,1
35001,5
19088,2
31940,5
16062,1
36925,5
33775,5
8211,0
27774,3
17700,2
24630,3
31933,5
19961,2
35063,5
21568,2
12683,1
1873,0
12403,1
35081,5
34305,5
8347,0
3185,0
16473,1
2170,0
16371,1
18583,2
26613,3
18866,2
13856,1
1365,0
17729,2
36768,5
22014,2
28903,5
35505,5
33914,5
7213,0
14550,1
15920,1
24769,3
34274,5
5393,0
27274,3
25652,3
3869,0
12271,1
24153,3
30073,5
28456,5
29011,5
8092,0
4983,0
6462,0
13051,1
32511,5
31318,5
5074,0
184,0
19807,2
18048,2
30840,5
24217,3
15101,1
34260,5
29483,5
7278,0
23771,4
17611,2
23722,4
9166,1
21206,2
4966,0
36174,5
7579,0
14730,1
28558,5
33966,5
21427,2
9220,1
33996,5
34736,5
16818,1
36602,5
36341,5
18520,2
10305,1
37339,5
24391,3
11106,1
23151,4
31201,5
32287,5
29233,5
26675,3
5612,0
36513,5
27428,3
10587,1
4754,0
14926,1
22099,2
20079,2
32444,5
15469,1
21530,2
10417,1
24071,4
5330,0
14998,1
14181,1
19549,2
29426,5
9557,1
17091,1
20623,2
8977,0
27256,3
18853,2
22344,2
16562,1
13409,1
4267,0
8604,0
27991,5
21053,2
13728,1
37142,5
36016,5
27977,5
30111,5
17124,1
30280,5
337,0
13553,1
10400,1
2360,0
10180,1
2321,0
7000,0
31098,5
35205,5
26068,3
18586,2
5312,0
27396,3
22579,2
2978,0
10548,1
35817,5
32647,5
34664,5
36667,5
33848,5
21112,2
13744,1
5947,0
26014,3
11195,1
28203,5
26378,3
6325,0
3670,0
4274,0
20978,2
12772,1
32389,5
12316,1
35014,5
81,0
28853,5
37289,5
877,0
5785,0
36155,5
20880,2
17143,1
26794,3
24166,3
2093,0
30515,5
13189,1
26042,3
7640,0
28856,5
848,0
945,0
14640,1
19169,2
3983,0
20855,2
21634,2
8993,0
22383,2
29807,5
2512,0
4161,0
13151,1
32540,5
33011,5
35019,5
36295,5
23037,2
6424,0
12629,1
31109,5
29547,5
17890,2
3168,0
372,0
6720,0
20816,2
36723,5
17709,2
22882,2
3859,0
4192,0
1435,0
36018,5
19021,2
11929,1
27137,3
14273,1
21603,2
13686,1
370,0
5884,0
27080,3
31445,5
18500,2
36644,5
13282,1
29409,5
24953,3
21893,2
432,0
3799,0
13649,1
6445,0
11675,1
13666,1
17975,2
5239,0
